業種,企業コード,市場,企業名,URL,概要
卸売業,8066,東証2部,三谷商事(株),http://www.mitani-corp.co.jp/,生コン売上比率２割。作業ゴンドラ首位、石油販売、情報関連も。福井で小型車販売、ＣＡＴＶ
卸売業,8068,東証1部,菱洋エレクトロ(株),http://www.ryoyo.co.jp/,独立系半導体商社。主に三菱、ルネサスエレ、インテル等外国製を扱う。システム情報機器併営
卸売業,8070,東証1部,東京産業(株),http://www.tscom.co.jp/,東日本の電力会社向け三菱重工製品が主力の機械商社。化学、工作機械でマージン拡大目指す
卸売業,8071,名証2部,東海エレクトロニクス(株),http://www.tokai-ele.co.jp/,電子材料、機器の専門商社。取扱商品は三菱電機系多い。自動車向け増加。海外展開を積極化
卸売業,8072,JQS,日本出版貿易(株),http://www.jptco.co.jp/,書籍、雑誌の輸出入主体。輸入音楽ＣＤも展開、海外に書籍・雑貨直営店。トーハンが筆頭株主
その他金融業,8073,JQS,(株)ＭＡＧねっとホールディングス,http://www.magnet-hd.co.jp/,事業売却でサービサーが主軸に。大島健伸ファミリー企業。旧ＳＦＣＧ破綻での訴訟まだ残る
卸売業,8074,東証1部,ユアサ商事(株),http://www.yuasa.co.jp/,１６６６年創業。老舗商社。工作機械は取扱高最大手。産業機器や空調、建材など展開領域広い
卸売業,8075,東証1部,神鋼商事(株),http://www.shinsho.co.jp/,神戸製鋼直系のメーカー商社。神鋼グループ製品の取り扱いが大半。情報分野を重点育成
卸売業,8076,名証2部,(株)カノークス,http://www.canox.co.jp/,トヨタ自動車向けが主力の鉄鋼商社。自動車向け５割以上と依存度高い。短納期化を促進中
卸売業,8077,大証1部,小林産業(株),http://www.kobayashi-metals.co.jp/,建設用ボルト・ナットの首位商社。機械向けなどを充実。工具卸もグループに加え、業容拡大
卸売業,8078,東証1部,阪和興業(株),http://www.hanwa.co.jp/,鉄鋼主体の独立系老舗商社。鋼材市場で存在感大。非鉄や水産物輸入等総合化。中国にも強い
卸売業,8079,東証2部,正栄食品工業(株),http://www.shoeifoods.co.jp/,製パン・製菓用材料が主力の食品商社。世界各地から原材料、製品を輸入。米国、中国に加工工場
卸売業,8081,東証1部,(株)カナデン,http://www.kanaden.co.jp/,１９０７年に電力会社から分離し発祥。三菱電機系商社。半導体からＦＡ・設備まで手掛ける
卸売業,8084,東証1部,菱電商事(株),http://www.ryoden.co.jp/,三菱電機系商社で最大。ＦＡ、ビル昇降機・空調から半導体まで幅広い。三菱電機へ装置納入も
卸売業,8085,東証2部,ナラサキ産業(株),http://www.narasaki.co.jp/,原点は内航海運、北海道が地盤。農業設備、電機設備機器、燃料、建設資材、港湾作業に多角化
精密機器,8086,東証1部,ニプロ(株),http://www.nipro.co.jp/,ディスポーザブル医療器具大手。人工腎臓強い。後発医薬品、受託医薬品育成。再生医療研究
卸売業,8087,大証1部,フルサト工業(株),http://www.furusato.co.jp/,鉄骨建築用副資材の大手。自社製品に強み。傘下の機械商社が成長、自動車生産向け工具へ展開
卸売業,8088,東証1部,岩谷産業(株),http://www.iwatani.co.jp/,産業・家庭用ガス専門商社。ＬＰガス首位。合成樹脂、金属等も。ガス需要期の下期に利益偏重
卸売業,8089,東証1部,すてきナイスグループ(株),http://www.suteki-nice.jp/,資材とマンション・戸建ての２本柱。木材市場業界では最大手。資材販売先への受注支援が強み
卸売業,8090,東証1部,昭光通商(株),http://www.shoko.co.jp/,昭和電工グループの中核商社。化学品、合成樹脂、金属、電子材料、マンションなど多角展開
卸売業,8091,東証1部,ニチモウ(株),http://www.nichimo.co.jp/,漁網・漁具関連の大手。海洋事業と水産加工品が２本柱。健康食品などバイオ事業も育成中
卸売業,8093,東証1部,極東貿易(株),http://www.kbk.co.jp/,東芝製重電とＩＨＩ製産機を軸にした機械・化学品商社。技術系社員６割超。鉄鋼・電力依存大
卸売業,8095,東証1部,イワキ(株),http://www.iwaki-kk.co.jp/,一般医薬品・医薬原料商社。化成品も展開。グループにジェネリック薬やメッキ製造子会社擁す
情報・通信,8096,東証1部,兼松エレクトロニクス(株),http://www.kel.co.jp/,兼松傘下のＩＴベンダー。基幹系とオープン系の接続に強み。ＩＢＭ製品が約３割。自社製品も
卸売業,8097,東証1部,三愛石油(株),http://www.san-ai-oil.co.jp/,旧モービル主体の石油・ＬＰガス卸大手。傘下にキグナス石油。羽田空港で給油施設運営等も
卸売業,8098,東証1部,稲畑産業(株),http://www.inabata.co.jp/,化学専門商社。住友化学系だが稲畑オーナー色も。情報電子、合成樹脂が柱。アジア広域展開
卸売業,8101,東証1部,(株)ＧＳＩクレオス,http://www.gsi.co.jp/,繊維を中心とする専門商社。原糸と生地、婦人服ＳＰＡが柱。工業製品を育成中。旧グンゼ産業
卸売業,8103,東証1部,明和産業(株),http://www.meiwa.co.jp/,化学品、樹脂主体の中堅商社。炭素製品、難燃助剤等で高シェア。中国の潤滑油販売が高収益
卸売業,8104,札証,(株)クワザワ,http://www.kuwazawa.co.jp/,北海道地盤の建材・土木資材商社。建設工事も行う。近年はリフォーム、住宅設備機器に進出
卸売業,8105,東証2部,堀田丸正(株),http://www.pearly-marusho.co.jp/,ヤマノグループ。呉服問屋起源の中堅繊維商社丸正が０７年同業堀田産業と合併、洋装など５事業
繊維製品,8107,大証1部,(株)キムラタン,http://www.kimuratan.co.jp/,ベビー服・子供服の製造卸大手。木村一族経営から新体制へ。リストラで再建、ＩＴ関連撤退
卸売業,8108,福証,ヤマエ久野(株),http://www.yamaehisano.co.jp/,九州主体に西日本が地盤の食品卸売り大手。量販店の物流受託事業、住宅・建材、レンタカーも
繊維製品,8111,東証1部,(株)ゴールドウイン,http://www.goldwin.co.jp/,スポーツウエア、用品中堅。アウトドア「ザ・ノース・フェイス」などマルチブランド展開に強み
化学,8113,東証1部,ユニ・チャーム(株),http://www.unicharm.co.jp/,生理用品、幼児用、大人用紙おむつでトップ。ペットケア用品も首位級。アジア、中東に展開
繊維製品,8114,東証1部,(株)デサント,http://www.descente.co.jp/,スポーツウエア国内大手。「ルコック」「マンシング」等ブランド展開、韓・中国軸に海外拡大
卸売業,8115,大証2部,ムーンバット(株),http://www.moonbat.co.jp/,洋傘トップ。洋品、毛皮、宝飾品などで百貨店シェア高い。アパレル、アクセサリーから撤退
卸売業,8117,大証2部,中央自動車工業(株),http://www.central-auto.co.jp/,コーティング剤など自社企画の自動車用品を販売。自動車補修部品の輸出事業も。無借金
繊維製品,8118,大証1部,(株)キング,http://www.king-group.co.jp/,レディスの中堅アパレル。高品質でハイセンス品軸に展開。専門店向け多い。ＦＣ店が８割強
卸売業,8119,JQS,(株)三栄コーポレーション,http://www.sanyeicorp.com/,家具、調理用品、小型家電などの専門商社。ブランドとＯＥＭの２本柱。最大顧客は良品計画
卸売業,8120,JQS,(株)大木,http://www.ohki-net.co.jp/,一般医薬品３大卸の一つ。創業１６５８年（万治元年）。東邦薬品と資本提携。国分と親密
卸売業,8123,JQS,川辺(株),http://www.kawabe.co.jp/,ハンカチ、スカーフ、服飾雑貨等の専門商社。百貨店向け有名ブランド中心。フレグランス参入
卸売業,8125,大証1部,(株)ワキタ,http://www.wakita.co.jp/,大阪本拠の機械商社。土木建設機械の販売・レンタル主力。小型機の製造も。不動産賃貸を育成
繊維製品,8127,大証1部,ヤマト　インターナショナル(株),http://www.yamatointr.co.jp/,カジュアル中心の中堅アパレル。「クロコダイル」「エーグル」が主力ブランド。女性向け強化
卸売業,8129,東証1部,東邦ホールディングス(株),http://www.tohohd.co.jp/,医薬品卸を中核事業とする持株会社。医薬品卸４強の一角。地場卸買収で全国展開。調剤薬局も
卸売業,8130,東証1部,(株)サンゲツ,http://www.sangetsu.co.jp/,源流は江戸時代、インテリア商社最大手。壁紙は首位、カーテン、塩ビ・繊維系床材でも上位
卸売業,8131,東証1部,(株)ミツウロコグループホールディングス,http://www.mitsuuroko.com/,ＬＰガス主力、灯油等も扱う燃料商社。関東が最大地盤。不動産賃貸や施設運営、風力発電も
卸売業,8132,東証1部,シナネン(株),http://www.sinanen.com/,ＬＰガス、灯油主体の燃料商社。ガスは特約店への卸売りと小売りを兼業。営業地盤は関東以北
卸売業,8133,東証1部,伊藤忠エネクス(株),http://www.itcenex.com/,伊藤忠系の燃料商社首位。主に系列給油所へ販売。産業用燃料やＬＰガス、発電・熱供給事業も
卸売業,8135,大証2部,ゼット(株),http://zett.jp/,スポーツ用品卸大手。自社製品の野球用品で定評。バスケ用品「コンバース」拡大。物流受託も
卸売業,8136,東証1部,(株)サンリオ,http://www.sanrio.co.jp/,「ハローキティ」などキャラクター商品の企画・販売。海外ライセンスで利益の過半を稼ぐ
卸売業,8137,東証1部,サンワテクノス(株),http://www.sunwa.co.jp/,半導体関連からメカトロまで電子、電機、機械扱う専門商社。グローバル戦略を強力推進
卸売業,8138,大証2部,三京化成(株),http://www.sankyokasei-corp.co.jp/,樹脂、工業薬品等の化学品商社。西日本が主力地盤。取扱商材は多岐、技術志向型営業を標榜
卸売業,8139,東証2部,(株)ナガホリ,http://www.nagahori.co.jp/,宝飾品の製造卸専業大手。ダイヤモンドが主力、百貨店に強み。自社ブランド開発、小売り展開も
卸売業,8140,東証1部,(株)リョーサン,http://www.ryosan.co.jp/,独立系半導体商社で最大級、旧ＮＥＣ系ルネサス製の比重大。技術者に厚み。放熱部品生産も
卸売業,8141,東証1部,新光商事(株),http://www.shinko-sj.co.jp/,半導体商社。ルネサスエレ製品が主体。札幌に設計・開発拠点。産業用のほか遊技機向けに強み
卸売業,8142,東証1部,(株)トーホー,http://www.to-ho.co.jp/,業務用食品卸の最大手、業務用食材店「Ａ?プライス」や食品スーパーも展開。西日本が地盤
繊維製品,8143,東証2部,(株)ラピーヌ,http://www.lapine.co.jp/,中堅アパレル。高級婦人服中心の商品構成、ヤングミセス等が中心。百貨店・専門店ルート主体
卸売業,8144,大証2部,(株)電響社,http://www.denkyosha.co.jp/,家電商社で季節商品に強み。子会社の梶原産業で日用雑貨卸、大和無線電器で電子部品卸も行う
